month,year,brandname,productname,name,weight
11,2023,TATA Structura,Square_Pipe,40*40*2.2_YST210,4000.0
11,2023,TATA Structura,Square_Pipe,72*72*2.6_YST210,6805.7
11,2023,TATA Structura,Square_Pipe,60*60*2.2_YST210,2000.0
11,2023,G.D.MALHOTRA,Angle,35*35*5mm,3120.0
11,2023,TATA Structura,Square_Pipe,40*40*1.2_YST210,2026.0
11,2023,TATA Structura,Round_Pipes,40_1.6mm,680.8
11,2023,TATA Structura,Round_Pipes,40_2mm,349.5
11,2023,TATA Structura,Round_Pipes,20_2.0mm,369.0
11,2023,TATA GP Pipe ,G.P. Pipe,80*40*1.6mm,261.0
11,2023,TATA GP Pipe ,G.P. Pipe,80*40*1.2mm,264.0
11,2023,TATA GP Pipe ,G.P. Pipe,25*25*2.0mm,270.0
11,2023,TATA Structura,Square_Pipe,32*32*1.6_YST210,1207.6999999999998
11,2023,TATA Structura,Round_Pipes,15_1.6mm,46.8
11,2023,TATA Structura,Round_Pipes,20_1.6mm,60.0
11,2023,TATA Structura,Round_Pipes,25_1.6mm,75.0
11,2023,TATA Structura,Square_Pipe,80*80*2.6_YST210,221.8
11,2023,Rolling,Round_Bar,20mm,11959.4
11,2023,Rolling,Round_Bar,25mm,69.30000000000001
11,2023,As Per IS2062,Flat,32*8,204.0
11,2023,TATA Structura,Round_Pipes,100_2.0mm,34.0
11,2023,As Per IS2062,Flat,65*16,146.9
11,2023,AM/NS (Essar),Plate,25mm*1600*6300,1875.0
11,2023,As Per IS2062,Flat,200*16,602.4
11,2023,As Per IS2062,Flat,150*12,676.8000000000001
11,2023,AM/NS (Essar),SHEET ,1.6mm*1250*1800,9330.0
11,2023,TATA Structura,Square_Pipe,145*82*4.0_YST210,4149.6
11,2023,TATA Structura,Square_Pipe,150*150*5.0_YST210,6900.0
11,2023,TATA Structura,Square_Pipe,122*61*4.5_YST210,2566.1000000000004
11,2023,Mahavir Steel,Flat,32*10,225.0
11,2023,Mahavir Steel,Flat,50*12,479.4
11,2023,As Per IS2062,Flat,100*20,591.2
11,2023,As Per IS2062,Flat,65*25,229.7
11,2023,As Per IS2062,Flat,100*25,352.79999999999995
11,2023,As Per IS2062,Flat,40*10,427.8
11,2023,As Per IS2062,Flat,65*20,122.6
11,2023,As Per IS2062,Flat,100*32,188.9
11,2023,As Per IS2062,Flat,125*32,188.4
11,2023,As Per IS2062,Flat,100*16,453.6
11,2023,As Per IS2062,Flat,300*10,5793.299999999999
11,2023,As Per IS2062,Flat,200*8,2745.9
11,2023,G.D.MALHOTRA,Flat,50*5,300.0
11,2023,G.D.MALHOTRA,Flat,25*5,42.0
11,2023,VIZAG / SAIL,Channel,300*90 STD,24114.8
11,2023,VIZAG / SAIL,Beam,350*140 STD,3634.8
11,2023,JSW TMT,TMT,12 MM,531.0
11,2023,JSW TMT,TMT,10 MM,888.0
11,2023,JSW TMT,TMT,08 MM,568.8
11,2023,TATA Structura,Square_Pipe,80*80*4.0_YST210,276.6
11,2023,TATA Pipes,Round_Pipes,450_6.0mm_66.8kg,1202.4
11,2023,Apollo,Round_Pipes,150_3.0mm,1125.0
11,2023,TATA GP Pipe ,G.P. Pipe,50*50*1.6mm,1735.2
11,2023,AM/NS (Essar),SHEET ,3mm*1250*3660,2530.0
11,2023,As Per IS2062,Flat,150*16,225.0
11,2023,VIZAG / SAIL,Beam,300*140 STD,908.6
11,2023,As Per IS2062,Flat,200*10,424.7000000000001
11,2023,G.D.MALHOTRA,Angle,50*50*6mm,1197.0
11,2023,As Per IS2062,Flat,125*10,17.9
11,2023,TATA Structura,Square_Pipe,150*150*6.0_YST310,7899.0
11,2023,AM/NS (Essar),Plate,4mm*1000*3050,5300.0
11,2023,G.D.MALHOTRA,Angle,50*50*5mm,3579.6
11,2023,G.D.MALHOTRA,Angle,50*50*4mm,36.0
11,2023,TATA Structura,Square_Pipe,96*48*4.8_YST310,208.8
11,2023,VIZAG / SAIL,Angle,100*100*8mm,4549.2
11,2023,AM/NS (Essar),SHEET ,3mm*1250*6300,1295.0
11,2023,G.D.MALHOTRA,Beam,125*70 L,108.0
11,2023,G.D.MALHOTRA,Channel,100*50 MED,313.2
11,2023,As Per IS2062,Flat,65*8,342.70000000000005
11,2023,TATA Structura,Square_Pipe,122*61*5.4_YST310,4084.1
11,2023,AM/NS (Essar),Plate,12mm CTL,6038.0
11,2023,AM/NS (Essar),Plate,8mm CTL,33395.0
11,2023,VIZAG / SAIL,Angle,75*75*8mm,2510.7000000000003
11,2023,TATA Structura,Round_Pipes,50_1.6mm,30.0
11,2023,TATA Pipes,Round_Pipes_HD (Mtr),200_5.0mm,316.8
11,2023,VIZAG / SAIL,Channel,100*50 MED,313.2
11,2023,As Per IS2062,Flat,75*6,63.0
11,2023,AM/NS (Essar),Plate,20mm*1250*2500,1000.0
11,2023,TATA Pipes,Round_Pipes (Mtr),80_B CLASS_4.0mm,50.2
11,2023,VIZAG / SAIL,Square_Bar,77*77,529.8
11,2023,As Per IS2062,Flat,100*12,169.2
11,2023,As Per IS2062,Flat,125*12,141.6
11,2023,TATA Structura,Square_Pipe,60*40*1.8_YST210,480.6
11,2023,AM/NS (Essar),Plate,4mm*1830*3050,5220.0
11,2023,As Per IS2062,Flat,150*10,141.6
11,2023,TATA Structura,Square_Pipe,60*60*2.9_YST210,211.2
11,2023,Apollo,Square_Pipe,80*80*6.0_YST210,405.0
11,2023,Mahavir Steel,Angle,30*30*3mm,8.4
11,2023,AM/NS (Essar),Plate,25mm CTL,1020.0
11,2023,As Per IS2062,Flat,75*20,567.4
11,2023,As Per IS2062,Flat,75*10,1239.0
11,2023,AM/NS (Essar),SHEET ,3mm*1250*3060,1080.0
11,2023,AM/NS (Essar),SHEET ,2mm*910*2500,252.0
11,2023,AM/NS (CRC),CRC Sheet,0.9mm*1250*2500,12000.0
11,2023,AM/NS (CRC),CRC Sheet,1.5mm*1540*2500,3000.0
11,2023,AM/NS (Essar),Plate,6mm*2000*6300,597.0
11,2023,AM/NS (Essar),Plate,8mm*1250*6300,13000.0
11,2023,As Per IS2062,Flat,65*10,28.0
11,2023,As Per IS2062,Flat,25*8,96.0
11,2023,As Per IS2062,Flat,50*10,140.4
11,2023,As Per IS2062,Flat,50*12,169.2
11,2023,TATA GP Pipe ,G.P. Pipe,50*50*1.2mm,1000.0
11,2023,TATA GP Pipe ,G.P. Pipe,20_2.0mm,988.9
11,2023,VIZAG / SAIL,Beam,600*220 STD,6700.0
11,2023,AM/NS (Essar),Plate,40mm*1600*6300,9000.0
11,2023,AM/NS (Essar),Plate,20mm*2000*6300,6000.0
11,2023,As Per IS2062,Flat,150*20,3182.4
11,2023,Rolling,Round_Bar,100mm,739.9
11,2023,Pipe Fittings,Flange,80mm- Table D,0.0
11,2023,As Per IS2062,Flat,150*8,120.4
11,2023,Polish Bar,Polish Bar,Sq 20*20,56.7
11,2023,AM/NS (Essar),Plate,50mm CTL,4530.5
11,2023,As Per IS2062,Flat,65*6,257.0
11,2023,Rolling,Flat,25*6,57.6
11,2023,Rolling,Flat,32*5,124.8
11,2023,Polish Bar,Polish Bar,Sq 16*16,37.4
11,2023,Mahavir Steel,Flat,32*8,120.0
11,2023,Mahavir Steel,Flat,25*8,144.0
11,2023,Polish Bar,Polish Bar,R 50mm,184.9
11,2023,Polish Bar,Polish Bar,R 40mm,118.3
11,2023,Mahavir Steel,Flat,40*16,30.0
11,2023,AM/NS (CRC),CRC Sheet,1.5mm*1250*2500,9584.0
11,2023,G.D.MALHOTRA,Angle,40*40*4mm,518.4
11,2023,TATA Pipes,Round_Pipes,20_C Class_3.2mm,11.2
11,2023,As Per IS2062,Flat,300*12,630.1999999999999
11,2023,As Per IS2062,Flat,250*12,141.0
11,2023,TATA GP Pipe ,G.P. Pipe,50*25*2.0mm,1299.6
11,2023,As Per IS2062,Flat,250*10,23.9
11,2023,TATA Structura,Square_Pipe,95*25*1.6_YST210,15.0
11,2023,AM/NS (Essar),Plate,6mm*1250*6300,4500.0
11,2023,AM/NS (Essar),Plate,16mm*1500*6300,4800.0
11,2023,Mahavir Steel,Flat,40*12,45.6
11,2023,TATA Pipes,Round_Pipes (Mtr),32_B CLASS_3.2mm,948.6
11,2023,Rolling,Square_Bar,12*12,901.7
11,2023,TATA Structura,Round_Pipes,32_2.9mm,1000.0
11,2023,AM/NS (Essar),Plate,16mm*1250*6300,1990.0
11,2023,AM/NS (CRC),CRC Sheet,3mm*1250*2500,150.0
11,2023,TATA GP Pipe ,G.P. Pipe,96*48*2.0mm,2001.6
11,2023,TATA GP Pipe ,G.P. Pipe,60*40*2.0mm,900.0
11,2023,G.D.MALHOTRA,Flat,75*6,21.0
11,2023,TATA Structura,Square_Pipe,200*100*6.0_YST310,1263.8
11,2023,As Per IS2062,Flat,125*6,1118.0
11,2023,TATA Structura,Square_Pipe,145*82*2.6_YST210,388.8
11,2023,TATA Pipes,Round_Pipes,25_B Class_3.2mm,14.5
11,2023,Apollo GP Pipe,G.P. Pipe,96*48*2.0mm,1700.4
11,2023,TATA GP Pipe ,G.P. Pipe,40*20*1.8mm,2019.6
11,2023,AM/NS (Essar),Plate,4.5mm*1830*3050,2136.0
11,2023,AM/NS (Essar),Plate,32mm CTL,330.0
11,2023,As Per IS2062,Square_Bar,40*40,75.4
11,2023,TATA Structura,Square_Pipe,80*40*4.0_YST210,855.0
11,2023,VIZAG / SAIL,NPB SECTION,400x180x66,21172.0
11,2023,AM/NS (Essar),Plate,36mm CTL,2670.0
11,2023,TATA Structura,Square_Pipe,50*25*2.2_YST210,1000.0
11,2023,JSW Kalinga Pipe,Round_Pipes,20_2.6mm,1560.0
11,2023,JSW Kalinga Pipe,Round_Pipes,40_B CLASS_3.2mm,3560.0
11,2023,JSW Kalinga Pipe,Round_Pipes,20_C Class_3.2mm,2805.0
11,2023,JSW Kalinga Pipe,Round_Pipes,40_C CLASS_4.0mm,6555.0
11,2023,TATA Structura,Square_Pipe,145*82*3.0_YST210,277.5
11,2023,Polish Bar,Polish Bar,Sq 40*40,4898.4
11,2023,AM/NS (Essar),Plate,4mm*2000*3050,1170.0
11,2023,Rolling,Round_Bar,32mm,3454.4
11,2023,Rolling,Round_Bar,40mm,1538.2
11,2023,As Per IS2062,Flat,75*40,638.4
11,2023,As Per IS2062,Flat,32*10,45.0
11,2023,VIZAG / SAIL,Angle,100*100*12 mm,318.6
11,2023,AM/NS (Essar),Plate,4mm*1250*6300,2695.0
11,2023,AM/NS (Essar),Plate,5mm*2000*6100,500.0
11,2023,TATA Structura,Square_Pipe,172*92*4.8_YST310,10691.3
11,2023,AM/NS (Essar),Plate,5mm*1500*6300,4500.0
11,2023,AM/NS (Essar),Cheq.Plate,4mm*1250*6300 (Chq.),5700.0
11,2023,Apollo,Square_Pipe,12*12*1.6_YST210,5.2
11,2023,TATA Pipes,Round_Pipes_HD (Mtr),500_5.0mm,1488.0
11,2023,AM/NS (Essar),SHEET ,2mm*1500*2500,600.0
11,2023,TATA Structura,Square_Pipe,40*40*1.8_YST210,500.0
11,2023,TATA Structura,Square_Pipe,132*132*2.9_YST210,375.0
11,2023,TATA Structura,Square_Pipe,40*40*3.2_YST210,1989.3
11,2023,As Per IS2062,Flat,250*16,31.4
11,2023,AM/NS (Essar),SHEET ,3mm*1020*3050,146.0
11,2023,Mahavir Steel,Flat,50*8,94.2
11,2023,TATA Structura,Square_Pipe,20*20*1.6_YST210,1183.2
11,2023,As Per IS2062,Flat,100*8,75.6
11,2023,G.D.MALHOTRA,Channel,100*50 STD,1470.0
11,2023,G.D.MALHOTRA,Beam,125*70 MED,1920.7634146341463
11,2023,AM/NS (Essar),Plate,4mm CTL,25.0
11,2023,AM/NS (Essar),SHEET ,1.6mm*900*600,4200.0
11,2023,AM/NS (Essar),SHEET ,3mm*1500*2500,3540.0
11,2023,Rolling,Round_Bar,50mm,770.5
11,2023,As Per IS2062,Flat,250*6,2131.0
11,2023,Rolling,Round_Bar,36mm,3100.0
11,2023,TATA Structura,Square_Pipe,300*150*6.0_YST310,1215.9
11,2023,TATA Structura,Square_Pipe,240*120*6.0_YST310,964.8
11,2023,TATA Structura,Square_Pipe,145*82*5.4_YST310,1383.7
11,2023,TATA Structura,Square_Pipe,113*113*4.8_YST210,668.6
11,2023,TATA Structura,Square_Pipe,60*40*2.6_YST210,1342.8
11,2023,TATA Pipes,Round_Pipes (Mtr),125_B CLASS_4.8mm,95.4
11,2023,TATA Pipes,Round_Pipes (Mtr),25_B CLASS_3.2mm,43.4
11,2023,G.D.MALHOTRA,Flat,65*6,18.4
11,2023,G.D.MALHOTRA,Channel,75*40 STD,307.3
11,2023,VIZAG / SAIL,Angle,90*90*6mm,11124.0
11,2023,VIZAG / SAIL,Angle,130*130*10mm,9500.0
11,2023,VIZAG / SAIL,Beam,400*140 STD,9086.0
11,2023,Jindal Steel (JSPL),Channel,400*100 STD,1500.0
11,2023,G.D.MALHOTRA,Flat,75*10,70.8
11,2023,G.D.MALHOTRA,Flat,75*12,85.2
11,2023,Mahavir Steel,Flat,40*25,47.4
11,2023,G.D.MALHOTRA,Flat,50*10,70.2
11,2023,AM/NS (Essar),Plate,5mm*2000*3050,490.0
11,2023,VIZAG / SAIL,Angle,100*100*10mm,447.0
11,2023,As Per IS2062,Flat,125*16,661.5
11,2023,As Per IS2062,Square_Bar,16*16,2002.0
11,2023,As Per IS2062,Flat,125*25,735.0
11,2023,As Per IS2062,Flat,50*8,508.7
11,2023,TATA Structura,Square_Pipe,180*180*4.0_YST210,392.0
11,2023,TATA Structura,Square_Pipe,150*150*4.0_YST210,3045.0
11,2023,Other,Plate,32mm CTL,400.0
11,2023,JSW Kalinga Z Fab GP Pipe,G.P. Sheet,1.6mm*1250*2500,200.0
11,2023,JSW Colouron+,PPGL,0.50 CC AZ150 GSM,1539.0
11,2023,PC Lite,PPGL,P.C.Sheet 2.0mm,0.0
11,2023,TATA Structura,Square_Pipe,80*40*4.8_YST310,471.0
11,2023,G.D.MALHOTRA,Angle,75*75*5mm,171.0
11,2023,AM/NS (Essar),SHEET ,3mm*1500*6300,3080.0
11,2023,Mahavir Steel,Flat,75*8,197.4
11,2023,TATA Structura,Round_Pipes,25_2.9mm,211.2
11,2023,TATA Structura,Square_Pipe,200*200*6.0_YST310,1289.5
11,2023,TATA Structura,Square_Pipe,200*100*5.0_YST210,1196.6
11,2023,TATA Structura,Square_Pipe,80*40*3.2_YST210,2475.0
11,2023,Polish Bar,Polish Bar,Sq 50*50,1883.5
11,2023,TATA Structura,Square_Pipe,60*60*2.0_YST210,1092.0
12,2023,VIZAG / SAIL,Channel,100*50 STD,51366.19999999999
12,2023,G.D.MALHOTRA,Angle,50*50*5mm,2576.4
12,2023,AM/NS (Essar),Plate,10mm*1500*6300,12000.0
12,2023,AM/NS (Essar),Plate,10mm CTL,4407.0
12,2023,AM/NS (Essar),SHEET ,1.6mm*910*2500,7755.0
12,2023,VIZAG / SAIL,Beam,150*75 STD,24750.0
12,2023,TATA Structura,Square_Pipe,25*25*2.6_YST210,3740.4
12,2023,As Per IS2062,Flat,75*10,2407.2
12,2023,Polish Bar,Polish Bar,Sq 40*40,5124.5
12,2023,VIZAG / SAIL,Beam,250*125 STD,12888.3
12,2023,AM/NS (Essar),Plate,36mm CTL,7240.0
12,2023,AM/NS (Essar),Plate,8mm*2000*6300,5565.0
12,2023,AM/NS (Essar),Plate,20mm CTL,3390.0
12,2023,VIZAG / SAIL,Channel,75*40 STD,10989.4
12,2023,AM/NS (Essar),Plate,10mm*1250*2500,14750.0
12,2023,TATA Structura,Square_Pipe,100*100*2.0_YST210,976.5
12,2023,AM/NS (CRC),CRC Sheet,1.5mm*1540*2500,5115.0
12,2023,AM/NS (Essar),Plate,5mm*1250*2500,7000.0
12,2023,AM/NS (Essar),Plate,16mm*1250*2500,3200.0
12,2023,AM/NS (Essar),Plate,12mm CTL,6155.0
12,2023,TATA Structura,Square_Pipe,50*50*2.6_YST210,4682.9
12,2023,As Per IS2062,Flat,200*10,1884.0
12,2023,AM/NS (Essar),Plate,12mm*2000*6300,9600.0
12,2023,TATA Pipes,Round_Pipes_HD (Mtr),450_6.0mm,801.1
12,2023,TATA Pipes,Round_Pipes_HD (Mtr),400_5.0mm,296.9
12,2023,AM/NS (Essar),SHEET ,M S Sheet,1850.0
12,2023,AM/NS (Essar),SHEET ,2.9mm*1250*2500,1971.0
12,2023,AM/NS (Essar),SHEET ,2.5mm*1250*2500,3290.0
12,2023,AM/NS (CRC),CRC Sheet,0.8mm*1250*2500,6642.0
12,2023,AM/NS (CRC),CRC Sheet,1.5mm*1250*2500,18438.0
12,2023,TATA Structura,Square_Pipe,60*40*2.9_YST210,2477.0
12,2023,Rolling,Square_Bar,10*10,64.0
12,2023,As Per IS2062,Flat,100*10,1546.2
12,2023,As Per IS2062,Flat,100*16,1634.0
12,2023,AM/NS (Essar),Plate,6mm*1250*2500,8250.0
12,2023,As Per IS2062,Flat,50*25,3000.0
12,2023,As Per IS2062,Square_Bar,32*32,2000.0
12,2023,VIZAG / SAIL,NPB SECTION,300x150x42,3612.0
12,2023,VIZAG / SAIL,Angle,75*75*8mm,9078.0
12,2023,AM/NS (CRC),CRC Sheet,1mm*1250*2500,7425.0
12,2023,AM/NS (Essar),SHEET ,1.6mm*1250*1800,800.0
12,2023,AM/NS (CRC),CRC Sheet,0.9mm*1250*2500,5738.0
12,2023,VIZAG / SAIL,Channel,125*65 STD,23169.3
12,2023,As Per IS2062,Flat,300*10,635.9
12,2023,As Per IS2062,Flat,100*8,413.4
12,2023,TATA Structura,Square_Pipe,95*25*1.6_YST210,800.0
12,2023,TATA Structura,Square_Pipe,32*32*1.6_YST210,10414.8
12,2023,TATA Structura,Round_Pipes,15_1.6mm,621.68
12,2023,TATA Structura,Round_Pipes,25_1.6mm,352.5
12,2023,TATA Structura,Round_Pipes,20_1.6mm,1168.0
12,2023,TATA Structura,Square_Pipe,50*25*1.2_YST210,528.0
12,2023,TATA Structura,Round_Pipes,100_2.6mm,43.0
12,2023,TATA Structura,Square_Pipe,100*100*4.0_YST210,15709.3
12,2023,TATA Structura,Square_Pipe,72*72*4.0_YST210,17026.5
12,2023,Mahavir Steel,Flat,65*25,765.6
12,2023,AM/NS (Essar),Plate,12mm*1250*2500,6900.0
12,2023,AM/NS (Essar),Plate,4mm*1250*2500,13500.0
12,2023,AM/NS (Essar),Plate,12mm*1250*6300,3725.0
12,2023,AM/NS (Essar),SHEET ,2mm*1250*2500,10000.0
12,2023,Rolling,Angle,30*30*3mm,76.30000000000001
12,2023,Rolling,Flat,25*3,3348.0
12,2023,Rolling,Flat,40*5,553.2
12,2023,Rolling,Flat,25*5,462.0
12,2023,As Per IS2062,Flat,200*12,564.0
12,2023,As Per IS2062,Flat,150*12,930.6
12,2023,G.D.MALHOTRA,Channel,75*40 -1.9,5577.0
12,2023,VIZAG / SAIL,Angle,65*65*6mm,6809.599999999999
12,2023,VIZAG / SAIL,Angle,50*50*6mm,18620.6
12,2023,As Per IS2062,Flat,65*8,1656.4
12,2023,AM/NS (Essar),Plate,16MM*2500*12000,5827.0
12,2023,TATA Structura,Square_Pipe,145*82*2.9_YST210,1680.0
12,2023,TATA Structura,Square_Pipe,96*48*2.0_YST210,2307.0
12,2023,TATA Structura,Square_Pipe,72*72*2.0_YST210,6829.1
12,2023,TATA Structura,Square_Pipe,25*25*2.0_YST210,2594.6
12,2023,TATA Structura,Square_Pipe,50*50*2.0_YST210,30388.0
12,2023,TATA Structura,Square_Pipe,40*40*2.0_YST210,7420.8
12,2023,TATA Structura,Square_Pipe,145*82*4.0_YST210,6027.400000000001
12,2023,TATA Structura,Square_Pipe,96*48*2.9_YST210,12039.6
12,2023,TATA Structura,Square_Pipe,25*25*2.9_YST210,972.0
12,2023,TATA Structura,Square_Pipe,32*32*2.9_YST210,401.8
12,2023,AM/NS (Essar),Cheq.Plate,6mm*1250*5000 (Chq.),14060.0
12,2023,TATA Structura,Square_Pipe,50*50*1.6_YST210,20547.4
12,2023,TATA Structura,Square_Pipe,80*40*1.6_YST210,7112.2
12,2023,TATA Structura,Square_Pipe,40*40*1.6_YST210,6447.6
12,2023,TATA Structura,Square_Pipe,25*25*1.6_YST210,2049.76
12,2023,G.D.MALHOTRA,Angle,40*40*5mm,1152.0
12,2023,AM/NS (Essar),Plate,40mm CTL,1550.0
12,2023,TATA Structura,Square_Pipe,20*20*2.0_YST210,2362.5
12,2023,AM/NS (Essar),SHEET ,1.6mm*1250*2500,8840.0
12,2023,AM/NS (Essar),SHEET ,3mm*1250*2500,24600.0
12,2023,AM/NS (Essar),Plate,8mm*1250*2500,10800.0
12,2023,VIZAG / SAIL,Angle,75*75*5mm,102.6
12,2023,AM/NS (Essar),SHEET ,3mm*1250*3060,90.0
12,2023,AM/NS (Essar),Plate,8mm*1250*6300,10500.0
12,2023,AM/NS (Essar),Cheq.Plate,6mm*1500*6300 (Chq.),900.0
12,2023,Polish Bar,Polish Bar,R 20mm,403.8
12,2023,AM/NS (Essar),SHEET ,3mm*1250*3660,220.0
12,2023,VIZAG / SAIL,Channel,150*75 STD,43231.16097560975
12,2023,Mahavir Steel,Flat,100*8,567.0
12,2023,Rajuri TMT,TMT,10 MM,13820.2
12,2023,Mahavir Steel,Flat,300*10,282.6
12,2023,AM/NS (Essar),Cheq.Plate,3mm*1250*5000 (Chq.),14810.0
12,2023,VIZAG / SAIL,Channel,100*50 MED,522.0
12,2023,TATA Pipes,Round_Pipes (Mtr),125_C CLASS_5.4mm,1074.0
12,2023,TATA Structura,Square_Pipe,72*72*1.6_YST210,1427.4
12,2023,TATA Structura,Square_Pipe,80*40*2.0_YST210,15255.3
12,2023,TATA Structura,Square_Pipe,96*48*1.6_YST210,433.2
12,2023,TATA Structura,Square_Pipe,72*72*2.6_YST210,2990.2
12,2023,TATA Structura,Square_Pipe,60*40*2.6_YST210,1723.3000000000002
12,2023,TATA Structura,Square_Pipe,25*25*2.2_YST210,4046.8
12,2023,AM/NS (Essar),Plate,5mm*1500*6300,45000.0
12,2023,AM/NS (Essar),Plate,10mm*1250*6300,8060.0
12,2023,As Per IS2062,Square_Bar,50*50,753.2
12,2023,VIZAG / SAIL,Square_Bar,77*77,132.4
12,2023,Rolling,Round_Bar,100mm,739.9
12,2023,Polish Bar,Polish Bar,R 50mm,400.7
12,2023,Polish Bar,Polish Bar,R 40mm,59.2
12,2023,VIZAG / SAIL,Channel,200*75 STD,29632.0
12,2023,VIZAG / SAIL,Beam,200*100 STD,35829.600000000006
12,2023,VIZAG / SAIL,Angle,65*65*8mm,4375.6
12,2023,As Per IS2062,Flat,50*8,678.3000000000001
12,2023,As Per IS2062,Flat,65*6,3898.6
12,2023,As Per IS2062,Flat,65*10,704.0
12,2023,As Per IS2062,Flat,125*20,970.4
12,2023,As Per IS2062,Flat,150*10,1699.1999999999998
12,2023,TATA Pipes,Round_Pipes_HD (Mtr),200_6.0mm,189.2
12,2023,TATA Pipes,Round_Pipes_HD (Mtr),300_6.0mm,846.0
12,2023,AM/NS (Essar),Plate,25mm*1600*6300,11560.0
12,2023,TATA Structura,Square_Pipe,32*32*2.6_YST210,3532.3
12,2023,TATA Structura,Square_Pipe,150*150*4.0_YST210,8791.0
12,2023,TATA Structura,Square_Pipe,80*80*3.2_YST210,2178.1
12,2023,TATA Structura,Square_Pipe,72*72*3.2_YST210,2730.8
12,2023,VIZAG / SAIL,NPB SECTION,400x180x66,2814.0
12,2023,AM/NS (Essar),Plate,4mm CTL,32500.0
12,2023,Rajuri TMT,TMT,06 MM,1110.3
12,2023,Rajuri TMT,TMT,08 MM,8334.4
12,2023,Rajuri TMT,TMT,12 MM,12977.7
12,2023,Rajuri TMT,TMT,16 MM,10140.2
12,2023,TATA Structura,Square_Pipe,60*40*3.6_YST210,4163.3
12,2023,TATA Structura,Square_Pipe,40*40*3.2_YST210,4711.5
12,2023,Rolling,Square_Bar,12*12,494.9
12,2023,G.D.MALHOTRA,Channel,75*40 STD,432.0
12,2023,TATA Structura,Square_Pipe,60*60*4.0_YST210,1489.62
12,2023,G.D.MALHOTRA,Angle,40*40*4mm,1065.6
12,2023,TATA Structura,Square_Pipe,50*50*3.2_YST210,559.2
12,2023,As Per IS2062,Flat,50*6,541.6
12,2023,Rolling,Round_Bar,20mm,13274.8
12,2023,TATA Structura,Square_Pipe,100*100*3.0_YST210,9661.0
12,2023,TATA Structura,Square_Pipe,80*40*2.6_YST210,19595.4
12,2023,TATA Pipes,Round_Pipes,32_B Class_3.2mm,4874.2
12,2023,Rajuri TMT,TMT,20 MM,3714.3
12,2023,Rajuri TMT,TMT,Bwire,410.0
12,2023,As Per IS2062,Flat,40*20,2581.4
12,2023,AM/NS (CRC),CRC Sheet,2mm*1250*2500,8300.0
12,2023,AM/NS (Essar),Plate,8mm*1500*6300,6600.0
12,2023,AM/NS (Essar),Plate,6mm*1500*6300,9900.0
12,2023,AM/NS (Essar),SHEET ,3mm*1500*6300,8360.0
12,2023,TATA Pipes,Round_Pipes (Mtr),150_B CLASS_4.8mm,113.4
12,2023,AM/NS (Essar),CRC Sheet,1.2mm*1000*2500,1534.0
12,2023,AM/NS (Essar),Plate,5mm CTL,635.0
12,2023,TATA Pipes,Round_Pipes,50_C CLASS_4.5mm,2574.3
12,2023,As Per IS2062,Flat,100*12,874.7
12,2023,Mahavir Steel,Flat,40*5,48.0
12,2023,Mahavir Steel,Flat,50*16,75.6
12,2023,TATA Pipes,Round_Pipes (Mtr),15_B CLASS_2.6mm,7.3
12,2023,Rolling,Round_Bar,12mm,1037.8
12,2023,TATA Structura,Square_Pipe,40*20*2.5_YST210,61.5
12,2023,AM/NS (Essar),Plate,4mm*1500*3050,150.0
12,2023,AM/NS (Essar),SHEET ,2.5mm*1500*2500,78.0
12,2023,AM/NS (Essar),Plate,14mm*1500*6300,2080.0
12,2023,AM/NS (Essar),Plate,6mm*2000*6300,6567.0
12,2023,As Per IS2062,Flat,100*6,1035.8
12,2023,JSW Colouron+,PPGL,0.47 CC AZ 150 GSM,1952.5
12,2023,JSW Colouron+,PPGL,Ridge,0.0
12,2023,TATA Structura,Square_Pipe,60*40*1.6_YST210,5124.74
12,2023,TATA Structura,Square_Pipe,40*40*1.8_YST210,954.0
12,2023,TATA Structura,Round_Pipes,40_2mm,3531.2000000000003
12,2023,AM/NS (Essar),Plate,8mm*1800*6300,5019.0
12,2023,G.D.MALHOTRA,Channel,75*40 -1.7,11011.399999999998
12,2023,AM/NS (Essar),SHEET ,3mm*1020*3050,1168.0
12,2023,AM/NS (Essar),Plate,5mm*2000*6100,6790.0
12,2023,TATA Structura,Square_Pipe,172*92*4.8_YST310,5403.1
12,2023,Apollo,Square_Pipe,150*150*3.0_YST210,5832.0
12,2023,Apollo,Square_Pipe,80*40*3.2_YST210,1650.0
12,2023,As Per IS2062,Flat,250*10,198.1
12,2023,As Per IS2062,Flat,75*6,659.0
12,2023,As Per IS2062,Flat,150*6,1747.3
12,2023,AM/NS (Essar),Cheq.Plate,5mm*1250*5000 (Chq.),12540.0
12,2023,TATA Structura,Square_Pipe,60*60*2.2_YST210,2000.0
12,2023,TATA Structura,Square_Pipe,100*100*2.5_YST210,2383.8
12,2023,TATA Structura,Square_Pipe,75*25*2.0_YST210,4070.0
12,2023,TATA Structura,Square_Pipe,50*25*2.0_YST210,9128.9
12,2023,TATA Structura,Square_Pipe,40*40*2.2_YST210,2000.0
12,2023,TATA Structura,Square_Pipe,60*40*2.0_YST210,6724.0
12,2023,TATA Structura,Square_Pipe,122*61*5.4_YST310,1681.1999999999998
12,2023,TATA Structura,Square_Pipe,200*100*6.0_YST310,3633.5
12,2023,TATA Structura,Square_Pipe,122*61*3.6_YST210,2160.4
